Window,Num threads,Num Variables,Num locks,Num unique good writes,Max stack size,Max seen size,Num mmaps,Time taken (sec),Window result
626,1,2,4,2,1,10,7,0.005,true
627,1,3,2,2,1,10,7,0.006,true
628,1,3,4,2,1,10,7,0.006,true
629,1,2,3,1,1,10,7,0.005,true
630,1,2,3,2,1,10,7,0.005,true
631,1,2,5,1,1,10,7,0.005,true
632,1,4,3,3,1,10,7,0.005,true
633,1,2,5,1,1,10,7,0.005,true
634,1,2,3,2,1,10,7,0.005,true
635,1,1,2,1,1,10,7,0.005,true
636,1,2,4,2,1,10,7,0.006,true
637,1,3,3,2,1,10,7,0.005,true
638,1,2,4,2,1,10,7,0.005,true
639,1,3,3,2,1,10,7,0.005,true
640,1,2,2,1,1,10,7,0.005,true
641,1,2,3,1,1,10,7,0.005,true
642,1,2,3,2,1,10,7,0.006,true
643,1,2,4,2,1,10,7,0.005,true
644,1,2,4,2,1,10,7,0.005,true
645,1,2,4,2,1,10,7,0.006,true
646,1,1,3,1,1,10,7,0.005,true
647,1,2,3,2,1,10,7,0.005,true
648,1,1,3,1,1,10,7,0.006,true
649,1,1,4,1,1,10,7,0.005,true
650,1,3,3,3,1,10,7,0.006,true
651,1,2,3,1,1,10,7,0.005,true
652,1,2,2,2,1,10,7,0.005,true
653,1,1,2,1,1,10,7,0.005,true
654,1,2,3,2,1,10,7,0.005,true
655,1,2,4,2,1,10,7,0.005,true
656,1,2,5,2,1,10,7,0.006,true
657,1,3,4,2,1,10,7,0.005,true
658,1,2,4,1,1,10,7,0.005,true
659,1,3,2,2,1,10,7,0.005,true
660,1,1,2,1,1,10,7,0.005,true
661,1,3,2,2,1,10,7,0.005,true
662,1,2,4,2,1,10,7,0.006,true
663,1,2,5,1,1,10,7,0.005,true
664,1,3,3,3,1,10,7,0.005,true
665,1,1,4,1,1,10,7,0.005,true
666,1,2,3,2,1,10,7,0.005,true
667,1,1,3,1,1,10,7,0.005,true
668,1,2,3,2,1,10,7,0.006,true
669,1,2,5,1,1,10,7,0.005,true
670,1,2,4,2,1,10,7,0.005,true
671,1,2,2,2,1,10,7,0.006,true
672,1,2,3,2,1,10,7,0.005,true
673,1,1,2,1,1,10,7,0.005,true
674,1,2,3,2,1,10,7,0.006,true
675,1,1,4,1,1,10,7,0.005,true
676,1,2,4,2,1,10,7,0.005,true
677,1,3,3,3,1,10,7,0.006,true
678,1,3,3,1,1,10,7,0.005,true
679,1,3,3,2,1,10,7,0.005,true
680,1,1,2,1,1,10,7,0.005,true
681,1,3,3,2,1,10,7,0.005,true
682,1,1,3,1,1,10,7,0.005,true
683,1,2,3,2,1,10,7,0.005,true
684,1,2,3,2,1,10,7,0.005,true
685,1,2,3,2,1,10,7,0.005,true
686,1,3,3,2,1,10,7,0.005,true
687,1,1,2,1,1,10,7,0.005,true
688,1,2,3,2,1,10,7,0.005,true
689,1,1,4,1,1,10,7,0.005,true
690,1,2,4,2,1,10,7,0.005,true
691,1,2,4,2,1,10,7,0.005,true
692,1,1,2,2,1,10,7,0.005,true
693,1,1,2,2,1,10,7,0.005,true
694,1,1,2,2,1,10,7,0.005,true
695,1,3,3,2,1,10,7,0.005,true
696,1,2,4,1,1,10,7,0.005,true
697,1,2,3,2,1,10,7,0.005,true
698,1,1,3,1,1,10,7,0.005,true
699,1,2,4,2,1,10,7,0.005,true
700,1,4,3,3,1,10,7,0.006,true
701,1,2,5,1,1,10,7,0.005,true
702,1,3,3,2,1,10,7,0.005,true
703,1,1,1,1,1,10,7,0.006,true
704,1,2,4,2,1,10,7,0.005,true
705,1,3,4,2,1,10,7,0.005,true
706,1,2,4,2,1,10,7,0.006,true
707,1,3,3,1,1,10,7,0.005,true
708,1,1,1,2,1,10,7,0.005,true
709,1,2,5,1,1,10,7,0.005,true
710,1,2,3,3,1,10,7,0.005,true
711,1,2,3,1,1,10,7,0.005,true
712,1,3,2,2,1,10,7,0.006,true
713,1,1,2,1,1,10,7,0.005,true
714,1,2,3,2,1,10,7,0.005,true
715,1,2,3,2,1,10,7,0.005,true
716,1,3,2,2,1,10,7,0.005,true
717,1,3,3,2,1,10,7,0.005,true
718,1,1,3,1,1,10,7,0.005,true
719,1,2,3,2,1,10,7,0.005,true
720,1,2,5,2,1,10,7,0.005,true
721,1,3,3,2,1,10,7,0.005,true
722,1,2,4,1,1,10,7,0.005,true
723,1,2,3,2,1,10,7,0.005,true
724,1,1,3,1,1,10,7,0.005,true
725,1,2,4,2,1,10,7,0.005,true
726,1,4,3,3,1,10,7,0.006,true
727,1,2,5,1,1,10,7,0.005,true
728,1,3,3,2,1,10,7,0.005,true
729,1,1,1,1,1,10,7,0.005,true
730,1,2,4,2,1,10,7,0.005,true
731,1,3,3,2,1,10,7,0.005,true
732,1,2,4,2,1,10,7,0.006,true
733,1,3,3,1,1,10,7,0.005,true
734,1,1,1,2,1,10,7,0.005,true
735,1,2,5,1,1,10,7,0.006,true
736,1,3,3,3,1,10,7,0.005,true
737,1,2,3,1,1,10,7,0.005,true
738,1,3,2,2,1,10,7,0.005,true
739,1,1,2,1,1,10,7,0.005,true
740,1,2,3,2,1,10,7,0.005,true
741,1,2,3,2,1,10,7,0.005,true
742,1,3,2,2,1,10,7,0.005,true
743,1,3,3,2,1,10,7,0.005,true
744,1,1,3,1,1,10,7,0.005,true
745,1,2,3,2,1,10,7,0.005,true
746,1,2,5,2,1,10,7,0.005,true
747,1,3,3,2,1,10,7,0.006,true
748,1,2,4,1,1,10,7,0.005,true
749,1,2,3,2,1,10,7,0.005,true
750,1,1,3,1,1,10,7,0.005,true
751,1,2,4,2,1,10,7,0.005,true
752,1,4,3,3,1,10,7,0.005,true
753,1,2,5,1,1,10,7,0.005,true
754,1,3,3,2,1,10,7,0.005,true
755,1,1,1,1,1,10,7,0.005,true
756,1,2,4,2,1,10,7,0.005,true
757,1,2,4,2,1,10,7,0.005,true
758,1,2,4,2,1,10,7,0.005,true
759,1,1,3,1,1,10,7,0.005,true
760,1,2,3,2,1,10,7,0.005,true
761,1,1,3,1,1,10,7,0.005,true
762,1,1,4,1,1,10,7,0.005,true
763,1,3,3,3,1,10,7,0.005,true
764,1,2,3,1,1,10,7,0.005,true
765,1,2,2,2,1,10,7,0.005,true
766,1,1,2,1,1,10,7,0.005,true
767,1,2,3,2,1,10,7,0.005,true
768,1,2,4,2,1,10,7,0.005,true
769,1,2,5,2,1,10,7,0.005,true
770,1,3,4,2,1,10,7,0.005,true
771,1,2,4,1,1,10,7,0.005,true
772,1,3,2,2,1,10,7,0.005,true
773,1,1,2,1,1,10,7,0.005,true
774,1,3,2,2,1,10,7,0.005,true
775,1,2,4,2,1,10,7,0.005,true
776,1,2,5,1,1,10,7,0.005,true
777,1,3,3,3,1,10,7,0.005,true
778,1,1,4,1,1,10,7,0.005,true
779,1,2,3,2,1,10,7,0.005,true
780,1,1,3,1,1,10,7,0.005,true
781,1,2,3,2,1,10,7,0.005,true
782,1,2,5,1,1,10,7,0.005,true
783,1,2,4,2,1,10,7,0.005,true
784,1,2,2,2,1,10,7,0.005,true
785,1,2,3,2,1,10,7,0.005,true
786,1,1,2,1,1,10,7,0.005,true
787,1,2,3,2,1,10,7,0.005,true
788,1,1,4,1,1,10,7,0.005,true
789,1,2,4,2,1,10,7,0.005,true
790,1,3,3,3,1,10,7,0.005,true
791,1,3,3,1,1,10,7,0.005,true
792,1,3,3,2,1,10,7,0.005,true
793,1,1,2,1,1,10,7,0.005,true
794,1,3,3,2,1,10,7,0.005,true
795,1,1,3,1,1,10,7,0.005,true
796,1,2,3,2,1,10,7,0.005,true
797,1,2,3,2,1,10,7,0.005,true
798,1,2,3,2,1,10,7,0.005,true
799,1,3,3,2,1,10,7,0.005,true
800,1,1,2,1,1,10,7,0.005,true
801,1,2,3,2,1,10,7,0.005,true
802,1,1,4,1,1,10,7,0.005,true
803,1,2,4,2,1,10,7,0.005,true
804,1,3,3,3,1,10,7,0.005,true
805,1,3,3,1,1,10,7,0.005,true
806,1,3,3,2,1,10,7,0.005,true
807,1,1,2,1,1,10,7,0.005,true
808,1,3,3,2,1,10,7,0.005,true
809,1,1,3,1,1,10,7,0.005,true
810,1,2,3,2,1,10,7,0.005,true
811,1,2,3,2,1,10,7,0.005,true
812,1,2,3,2,1,10,7,0.005,true
813,1,2,3,2,1,10,7,0.005,true
814,1,1,3,1,1,10,7,0.005,true
815,1,1,3,1,1,10,7,0.005,true
816,1,2,5,2,1,10,7,0.005,true
817,1,2,5,1,1,10,7,0.005,true
818,1,3,3,3,1,10,7,0.005,true
819,1,2,4,1,1,10,7,0.005,true
820,1,2,3,1,1,10,7,0.005,true
821,1,2,3,2,1,10,7,0.005,true
822,1,1,3,1,1,10,7,0.005,true
823,1,2,4,2,1,10,7,0.005,true
824,1,2,4,2,1,10,7,0.005,true
825,1,3,2,2,1,10,7,0.005,true
826,1,3,4,2,1,10,7,0.005,true
827,1,2,3,1,1,10,7,0.005,true
828,1,3,3,2,1,10,7,0.005,true
829,1,2,3,1,1,10,7,0.005,true
830,1,2,5,2,1,10,7,0.005,true
831,1,2,5,2,1,10,7,0.005,true
832,1,3,3,2,1,10,7,0.005,true
833,1,2,4,1,1,10,7,0.005,true
834,1,2,3,2,1,10,7,0.005,true
835,1,1,3,1,1,10,7,0.005,true
836,1,2,4,2,1,10,7,0.005,true
837,1,3,3,3,1,10,7,0.005,true
838,1,2,5,1,1,10,7,0.005,true
839,1,2,3,2,1,10,7,0.005,true
840,1,1,2,1,1,10,7,0.005,true
841,1,2,4,2,1,10,7,0.005,true
842,1,3,3,2,1,10,7,0.005,true
843,1,2,4,2,1,10,7,0.005,true
844,1,3,3,2,1,10,7,0.005,true
845,1,1,1,2,1,10,7,0.005,true
846,1,2,5,2,1,10,7,0.005,true
847,1,2,4,1,1,10,7,0.005,true
848,1,2,3,3,1,10,7,0.005,true
849,1,2,3,1,1,10,7,0.005,true
850,1,2,2,2,1,10,7,0.005,true
851,1,1,3,1,1,10,7,0.005,true
852,1,1,3,1,1,10,7,0.005,true
853,1,2,5,2,1,10,7,0.005,true
854,1,2,5,2,1,10,7,0.005,true
855,1,2,3,2,1,10,7,0.005,true
856,1,2,4,2,1,10,7,0.005,true
857,1,1,3,1,1,10,7,0.005,true
858,1,2,3,2,1,10,7,0.005,true
859,1,1,3,1,1,10,7,0.005,true
860,1,2,3,2,1,10,7,0.005,true
861,1,2,3,2,1,10,7,0.005,true
862,1,3,2,2,1,10,7,0.005,true
863,1,3,3,2,1,10,7,0.005,true
864,1,1,3,1,1,10,7,0.005,true
865,1,3,3,2,1,10,7,0.005,true
866,1,1,3,1,1,10,7,0.005,true
867,1,2,4,2,1,10,7,0.005,true
868,1,2,4,2,1,10,7,0.005,true
869,1,2,2,2,1,10,7,0.005,true
870,1,3,3,2,1,10,7,0.005,true
871,1,1,3,1,1,10,7,0.005,true
872,1,2,3,2,1,10,7,0.005,true
873,1,1,3,1,1,10,7,0.005,true
874,1,2,3,2,1,10,7,0.005,true
875,1,2,3,2,1,10,7,0.005,true
876,1,3,2,2,1,10,7,0.005,true
877,1,3,3,2,1,10,7,0.005,true
878,1,1,3,1,1,10,7,0.005,true
879,1,3,3,2,1,10,7,0.005,true
880,1,1,3,1,1,10,7,0.005,true
881,1,2,4,2,1,10,7,0.006,true
882,1,2,4,2,1,10,7,0.005,true
883,1,3,2,2,1,10,7,0.005,true
884,1,3,4,2,1,10,7,0.005,true
885,1,2,3,1,1,10,7,0.005,true
886,1,2,3,2,1,10,7,0.005,true
887,1,2,5,1,1,10,7,0.005,true
888,1,3,3,3,1,10,7,0.005,true
889,1,2,4,1,1,10,7,0.005,true
890,1,2,3,2,1,10,7,0.005,true
891,1,1,3,1,1,10,7,0.005,true
892,1,2,4,2,1,10,7,0.005,true
893,1,4,3,3,1,10,7,0.005,true
894,1,2,5,1,1,10,7,0.005,true
895,1,3,3,2,1,10,7,0.005,true
896,1,1,1,1,1,10,7,0.005,true
897,1,2,4,2,1,10,7,0.005,true
898,1,1,4,1,1,10,7,0.005,true
899,1,1,3,1,1,10,7,0.005,true
900,1,0,1,0,1,10,7,0.005,true
901,1,4,2,2,1,10,7,0.005,true
902,1,3,3,3,1,10,7,0.005,true
903,1,2,3,1,1,10,7,0.005,true
904,1,1,5,1,1,10,7,0.005,true
905,1,1,3,1,1,10,7,0.005,true
906,1,3,4,3,1,10,7,0.005,true
907,1,1,4,1,1,10,7,0.005,true
908,1,1,5,1,1,10,7,0.005,true
909,1,1,5,1,1,10,7,0.005,true
910,1,1,4,1,1,10,7,0.005,true
911,1,2,2,2,1,10,7,0.006,true
912,1,3,2,2,1,10,7,0.005,true
913,1,0,4,0,1,10,7,0.005,true
914,1,1,3,1,1,10,7,0.005,true
915,1,1,4,1,1,10,7,0.005,true
916,1,2,2,2,1,10,7,0.005,true
917,1,2,4,2,1,10,7,0.005,true
918,1,1,4,1,1,10,7,0.005,true
919,1,1,5,1,1,10,7,0.005,true
920,1,1,4,1,1,10,7,0.005,true
921,1,1,3,1,1,10,7,0.005,true
922,1,2,3,2,1,10,7,0.005,true
923,1,2,3,1,1,10,7,0.005,true
924,1,0,5,0,1,10,7,0.005,true
925,1,1,5,1,1,10,7,0.005,true
926,1,2,4,2,1,10,7,0.005,true
927,1,2,3,1,1,10,7,0.005,true
928,1,4,3,3,1,10,7,0.005,true
929,1,0,4,0,1,10,7,0.005,true
930,1,1,4,1,1,10,7,0.005,true
931,1,1,3,1,1,10,7,0.006,true
932,1,1,3,1,1,10,7,0.005,true
933,1,3,3,3,1,10,7,0.005,true
934,1,2,3,1,1,10,7,0.005,true
935,1,0,3,0,1,10,7,0.005,true
936,1,1,3,1,1,10,7,0.005,true
937,1,1,4,1,1,10,7,0.005,true
938,1,2,2,2,1,10,7,0.005,true
939,1,3,4,3,1,10,7,0.005,true
940,1,1,4,0,1,10,7,0.005,true
941,1,1,3,1,1,10,7,0.005,true
942,1,2,3,2,1,10,7,0.006,true
943,1,1,3,1,1,10,7,0.005,true
944,1,2,3,2,1,10,7,0.005,true
945,1,1,3,0,1,10,7,0.005,true
946,1,1,3,1,1,10,7,0.005,true
947,1,3,3,3,1,10,7,0.005,true
948,1,2,3,1,1,10,7,0.005,true
949,1,1,4,1,1,10,7,0.005,true
950,1,1,3,1,1,10,7,0.005,true
951,1,1,3,1,1,10,7,0.005,true
952,1,3,3,3,1,10,7,0.005,true
953,1,3,3,1,1,10,7,0.005,true
954,1,1,4,1,1,10,7,0.005,true
955,1,1,4,1,1,10,7,0.005,true
956,1,1,3,1,1,10,7,0.005,true
957,1,2,3,2,1,10,7,0.005,true
958,1,3,2,2,1,10,7,0.005,true
959,1,0,3,0,1,10,7,0.005,true
960,1,1,4,1,1,10,7,0.005,true
961,1,1,4,1,1,10,7,0.005,true
962,1,1,3,1,1,10,7,0.005,true
963,1,3,4,3,1,10,7,0.005,true
964,1,2,4,1,1,10,7,0.005,true
965,1,0,4,0,1,10,7,0.005,true
966,1,1,4,1,1,10,7,0.005,true
967,1,1,4,1,1,10,7,0.005,true
968,1,2,2,2,1,10,7,0.005,true
969,1,3,3,3,1,10,7,0.006,true
970,1,0,4,0,1,10,7,0.005,true
971,1,1,4,1,1,10,7,0.005,true
972,1,1,4,1,1,10,7,0.005,true
973,1,1,3,1,1,10,7,0.005,true
974,1,2,3,2,1,10,7,0.005,true
975,1,3,2,2,1,10,7,0.005,true
976,1,1,4,1,1,10,7,0.005,true
977,1,1,5,1,1,10,7,0.005,true
978,1,1,4,1,1,10,7,0.005,true
979,1,2,2,2,1,10,7,0.005,true
980,1,3,2,2,1,10,7,0.005,true
981,1,0,4,0,1,10,7,0.005,true
982,1,1,4,1,1,10,7,0.005,true
983,1,1,3,1,1,10,7,0.005,true
984,1,1,3,1,1,10,7,0.005,true
985,1,3,3,3,1,10,7,0.005,true
986,1,2,3,1,1,10,7,0.005,true
987,1,1,4,1,1,10,7,0.005,true
988,1,1,3,1,1,10,7,0.005,true
989,1,1,3,1,1,10,7,0.005,true
990,1,3,3,3,1,10,7,0.005,true
991,1,3,3,1,1,10,7,0.005,true
992,1,1,4,1,1,10,7,0.005,true
993,1,1,4,1,1,10,7,0.005,true
994,1,1,3,1,1,10,7,0.005,true
995,1,2,3,2,1,10,7,0.005,true
996,1,3,2,2,1,10,7,0.005,true
997,1,1,4,1,1,10,7,0.005,true
998,1,1,5,1,1,10,7,0.005,true
999,1,2,4,2,1,10,7,0.005,true
1000,1,0,3,0,1,10,7,0.005,true
1001,1,2,4,2,1,10,7,0.005,true
1002,1,0,3,0,1,10,7,0.005,true
1003,1,0,3,0,1,10,7,0.005,true
1004,1,1,4,1,1,10,7,0.005,true
1005,1,1,4,0,1,10,7,0.005,true
1006,1,1,4,1,1,10,7,0.005,true
1007,1,1,4,1,1,10,7,0.005,true
1008,1,0,3,0,1,10,7,0.005,true
1009,1,1,4,1,1,10,7,0.005,true
1010,1,1,4,1,1,10,7,0.005,true
1011,1,1,4,1,1,10,7,0.005,true
1012,1,1,4,1,1,10,7,0.005,true
1013,1,0,3,0,1,10,7,0.005,true
1014,1,1,5,1,1,10,7,0.005,true
1015,1,1,5,1,1,10,7,0.005,true
1016,1,0,4,0,1,10,7,0.005,true
1017,1,2,3,2,1,10,7,0.005,true
1018,1,0,2,0,1,10,7,0.005,true
1019,1,2,3,2,1,10,7,0.005,true
1020,1,1,3,0,1,10,7,0.005,true
1021,1,1,4,1,1,10,7,0.005,true
1022,1,1,4,1,1,10,7,0.005,true
1023,1,1,3,1,1,10,7,0.005,true
1024,1,1,4,1,1,10,7,0.005,true
1025,1,1,3,1,1,10,7,0.005,true
1026,1,1,4,1,1,10,7,0.005,true
1027,1,0,3,0,1,10,7,0.005,true
1028,1,1,5,1,1,10,7,0.005,true
1029,1,1,5,1,1,10,7,0.005,true
1030,1,0,4,0,1,10,7,0.005,true
1031,1,2,4,2,1,10,7,0.005,true
1032,1,1,4,0,1,10,7,0.005,true
1033,1,1,4,1,1,10,7,0.005,true
1034,1,1,4,1,1,10,7,0.005,true
1035,1,1,3,1,1,10,7,0.005,true
1036,1,1,4,1,1,10,7,0.005,true
1037,1,0,3,0,1,10,7,0.005,true
1038,1,1,5,1,1,10,7,0.005,true
1039,1,1,4,1,1,10,7,0.005,true
1040,1,1,3,1,1,10,7,0.005,true
1041,1,0,3,0,1,10,7,0.005,true
1042,1,0,3,0,1,10,7,0.005,true
1043,1,0,3,0,1,10,7,0.006,true
1044,1,1,4,1,1,10,7,0.005,true
1045,1,1,3,1,1,10,7,0.005,true
1046,1,2,2,3,1,10,7,0.005,true
1047,1,3,2,3,1,10,7,0.005,true
1048,1,1,3,1,1,10,7,0.005,true
1049,1,2,0,2,1,10,7,0.005,true
1050,1,1,3,0,1,10,7,0.005,true
1051,1,0,6,0,1,10,7,0.005,true
1052,1,0,6,0,1,10,7,0.005,true
1053,1,0,6,0,1,10,7,0.005,true
1054,1,0,6,0,1,10,7,0.005,true
1055,1,0,6,0,1,10,7,0.005,true
1056,1,0,6,0,1,10,7,0.005,true
1057,1,0,6,0,1,10,7,0.005,true
1058,1,0,6,0,1,10,7,0.005,true
1059,1,0,6,0,1,10,7,0.005,true
1060,1,0,6,0,1,10,7,0.005,true
1061,1,0,6,0,1,10,7,0.005,true
1062,1,0,6,0,1,10,7,0.005,true
1063,1,0,3,0,1,10,7,0.005,true
1064,1,2,2,2,1,10,7,0.005,true
1065,1,2,3,3,1,10,7,0.005,true
1066,1,2,3,1,1,10,7,0.006,true
1067,1,2,0,3,1,10,7,0.005,true
1068,1,2,3,2,1,10,7,0.005,true
1069,1,1,2,0,1,10,7,0.005,true
1070,1,0,2,0,1,10,7,0.005,true
1071,1,0,3,0,1,10,7,0.005,true
1072,1,1,5,1,1,10,7,0.006,true
1073,1,1,4,1,1,10,7,0.005,true
1074,1,0,5,0,1,10,7,0.005,true
1075,1,1,2,1,1,10,7,0.005,true
1076,1,1,2,2,1,10,7,0.005,true
1077,1,0,2,0,1,10,7,0.005,true
1078,1,1,2,1,1,10,7,0.005,true
1079,1,0,3,0,1,10,7,0.005,true
1080,1,1,2,1,1,10,7,0.005,true
1081,1,1,2,2,1,10,7,0.005,true
1082,1,1,1,1,1,10,7,0.005,true
1083,1,1,1,2,1,10,7,0.005,true
1084,1,1,3,1,1,10,7,0.005,true
1085,1,2,1,3,1,10,7,0.005,true
1086,1,2,1,3,1,10,7,0.005,true
1087,1,2,1,2,1,10,7,0.005,true
1088,1,2,1,4,1,10,7,0.005,true
1089,1,2,1,2,1,10,6,0.005,true
1090,1,2,1,4,1,10,6,0.004,true
1091,1,2,1,2,1,10,6,0.004,true
1092,1,2,1,3,1,10,6,0.005,true
1093,1,2,1,3,1,10,6,0.004,true
1094,1,3,2,3,1,10,6,0.004,true
1095,1,2,4,2,1,10,6,0.004,true
1096,1,1,2,2,1,10,6,0.004,true
1097,1,2,3,2,1,10,6,0.004,true
1098,1,3,3,1,1,10,6,0.004,true
1099,1,2,1,4,1,10,6,0.005,true
1100,1,2,2,2,1,10,6,0.004,true
1101,1,0,3,0,1,10,6,0.005,true
1102,1,0,3,0,1,10,6,0.004,true
1103,1,0,3,0,1,10,6,0.004,true
1104,1,0,3,0,1,10,6,0.004,true
1105,1,1,3,0,1,10,6,0.004,true
1106,1,0,3,0,1,10,6,0.004,true
1107,1,0,3,0,1,10,6,0.004,true
1108,1,0,3,0,1,10,6,0.004,true
1109,1,0,3,0,1,10,6,0.005,true
1110,1,0,3,0,1,10,6,0.004,true
1111,1,0,3,0,1,10,6,0.004,true
1112,1,0,3,0,1,10,6,0.005,true
1113,1,2,2,2,1,10,6,0.005,true
1114,1,2,1,4,1,10,6,0.004,true
1115,1,2,2,2,1,10,6,0.004,true
1116,1,0,3,0,1,10,6,0.005,true
1117,1,2,2,0,1,10,6,0.004,true
1118,1,2,2,3,1,10,6,0.004,true
1119,1,2,1,3,1,10,6,0.004,true
1120,1,1,3,0,1,10,6,0.004,true
1121,1,1,3,0,1,10,6,0.004,true
1122,1,2,2,0,1,10,6,0.005,true
1123,1,2,4,2,1,10,6,0.005,true
1124,1,2,4,2,1,10,6,0.005,true
1125,1,2,4,1,1,10,6,0.004,true
1126,1,1,2,1,1,10,6,0.005,true
1127,1,3,2,2,1,10,6,0.005,true
1128,1,3,2,1,1,10,6,0.004,true
1129,1,1,2,2,1,10,6,0.005,true
1130,1,1,4,1,1,10,6,0.005,true
1131,1,3,3,2,1,10,6,0.005,true
1132,1,2,3,2,1,10,6,0.005,true
1133,1,1,5,1,1,10,6,0.005,true
1134,1,1,2,0,1,10,6,0.005,true
1135,1,2,3,2,1,10,6,0.005,true
1136,1,2,3,1,1,10,6,0.005,true
1137,1,3,2,2,1,10,6,0.005,true
1138,1,0,3,0,1,10,6,0.005,true
1139,1,3,2,2,1,10,6,0.005,true
1140,1,3,2,2,1,10,6,0.005,true
1141,1,1,2,1,1,10,6,0.005,true
1142,1,1,4,1,1,10,6,0.005,true
1143,1,3,2,2,1,10,6,0.004,true
1144,1,1,2,2,1,10,6,0.005,true
1145,1,2,4,2,1,10,6,0.005,true
1146,1,1,3,0,1,10,6,0.004,true
1147,1,1,2,1,1,10,6,0.005,true
1148,1,2,2,2,1,10,6,0.005,true
1149,1,2,4,2,1,10,6,0.005,true
1150,1,2,4,1,1,10,6,0.005,true
1151,1,3,2,2,1,10,6,0.005,true
1152,1,2,2,2,1,10,6,0.005,true
1153,1,1,1,2,1,10,6,0.004,true
1154,1,2,3,1,1,10,6,0.004,true
1155,1,1,3,2,1,10,6,0.005,true
1156,1,3,3,2,1,10,6,0.005,true
1157,1,2,3,3,1,10,6,0.004,true
1158,1,3,4,1,1,10,6,0.004,true
1159,1,2,3,2,1,10,6,0.004,true
1160,1,1,2,2,1,10,6,0.004,true
1161,1,3,4,3,1,10,6,0.005,true
1162,1,1,5,1,1,10,6,0.005,true
1163,1,2,3,2,1,10,6,0.005,true
1164,1,1,1,2,1,10,6,0.004,true
1165,1,1,4,1,1,10,6,0.005,true
1166,1,0,3,0,1,10,6,0.004,true
1167,1,0,3,0,1,10,6,0.004,true
1168,1,0,3,0,1,10,6,0.004,true
1169,1,0,3,0,1,10,6,0.004,true
1170,1,0,3,0,1,10,6,0.005,true
1171,1,0,3,0,1,10,6,0.005,true
1172,1,0,3,0,1,10,6,0.004,true
1173,1,2,2,2,1,10,6,0.004,true
1174,1,2,2,2,1,10,6,0.004,true
1175,1,0,3,0,1,10,6,0.004,true
1176,1,0,3,0,1,10,6,0.004,true
1177,1,0,3,0,1,10,6,0.004,true
1178,1,0,3,0,1,10,6,0.004,true
1179,1,2,4,2,1,10,6,0.004,true
1180,1,2,4,2,1,10,6,0.005,true
1181,1,2,1,3,1,10,6,0.005,true
1182,1,2,1,3,1,10,6,0.005,true
1183,1,2,1,2,1,10,6,0.005,true
1184,1,2,1,4,1,10,6,0.005,true
1185,1,2,1,2,1,10,6,0.005,true
1186,1,2,1,4,1,10,6,0.005,true
1187,1,2,1,2,1,10,6,0.005,true
1188,1,2,1,3,1,10,6,0.006,true
1189,1,3,3,3,1,10,6,0.005,true
1190,1,1,3,1,1,10,6,0.005,true
1191,1,3,2,2,1,10,6,0.005,true
1192,1,2,2,2,1,10,6,0.004,true
1193,1,3,2,3,1,10,6,0.005,true
1194,1,1,2,1,1,10,6,0.005,true
1195,1,3,4,2,1,10,6,0.005,true
1196,1,2,5,1,1,10,6,0.005,true
1197,1,2,3,2,1,10,6,0.005,true
1198,1,1,2,2,1,10,6,0.005,true
1199,1,1,1,2,1,10,6,0.005,true
1200,1,2,4,2,1,10,6,0.005,true
1201,1,3,3,2,1,10,6,0.005,true
1202,1,2,3,1,1,10,6,0.005,true
1203,1,2,4,2,1,10,6,0.005,true
1204,1,3,3,2,1,10,6,0.005,true
1205,1,2,3,2,1,10,6,0.005,true
1206,1,2,2,2,1,10,6,0.005,true
1207,1,3,4,2,1,10,6,0.005,true
1208,1,2,3,2,1,10,6,0.005,true
1209,1,2,3,2,1,10,6,0.005,true
1210,1,2,3,1,1,10,6,0.005,true
1211,1,3,2,3,1,10,6,0.005,true
1212,1,0,4,0,1,10,6,0.004,true
1213,1,2,3,2,1,10,6,0.005,true
1214,1,3,4,2,1,10,6,0.005,true
1215,1,2,1,3,1,10,6,0.005,true
1216,1,2,1,2,1,10,6,0.005,true
1217,1,2,1,4,1,10,6,0.005,true
1218,1,2,1,2,1,10,6,0.005,true
1219,1,2,1,4,1,10,6,0.005,true
1220,1,2,1,2,1,10,6,0.005,true
1221,1,2,1,3,1,10,6,0.004,true
1222,1,2,1,3,1,10,6,0.005,true
1223,1,2,2,2,1,10,6,0.005,true
1224,1,2,4,2,1,10,6,0.005,true
1225,1,3,3,2,1,10,6,0.005,true
1226,1,1,2,2,1,10,6,0.004,true
1227,1,3,3,2,1,10,6,0.005,true
1228,1,1,3,1,1,10,6,0.005,true
1229,1,3,2,2,1,10,6,0.005,true
1230,1,3,3,2,1,10,6,0.005,true
1231,1,2,4,2,1,10,6,0.005,true
1232,1,1,1,3,1,10,6,0.005,true
1233,1,2,2,3,1,10,6,0.005,true
1234,1,2,4,1,1,10,6,0.005,true
1235,1,3,2,2,1,10,6,0.005,true
1236,1,1,2,2,1,10,6,0.005,true
1237,1,2,3,2,1,10,6,0.005,true
1238,1,3,3,1,1,10,6,0.005,true
1239,1,2,2,2,1,10,6,0.005,true
1240,1,2,3,2,1,10,6,0.005,true
1241,1,2,3,2,1,10,6,0.005,true
1242,1,2,4,2,1,10,6,0.005,true
1243,1,2,3,2,1,10,6,0.005,true
1244,1,4,2,4,1,10,6,0.005,true
1245,1,2,1,2,1,10,6,0.005,true
1246,1,3,2,4,1,10,6,0.005,true
1247,1,4,2,3,1,10,6,0.005,true
